Date of Sale (dd/mm/yyyy),Address,Postal Code,County, Price ,Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
02/10/2018,"69 HUNTSTOWN AVE, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,273000.00,Yes,No,Second-Hand Dwelling house /Apartment,
02/10/2018,"7 FERGUS RD, TERENURE, DUBLIN 6W",,Dublin,650000.00,No,No,Second-Hand Dwelling house /Apartment,
02/10/2018,"7 HOLLYWOODRATH WAY, HOLLYSTOWN, DUBLIN 15",,Dublin,297356.82,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
02/10/2018,"7 The Green  Station Manor, Station Road, Portmarnock",,Dublin,427312.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres
02/10/2018,"78 WILLOW PARK, GROVE, GLASNEVIN DUBLIN 11",Dublin 11,Dublin,530000.00,No,No,Second-Hand Dwelling house /Apartment,
02/10/2018,"82 BELGROVE PARK, MOUNT PROSPECT LAWNS, CLONTARF DUBLIN 3",Dublin 3,Dublin,375000.00,No,No,Second-Hand Dwelling house /Apartment,
02/10/2018,"9 HASTINGS ST, RINGSEND, DUBLIN 4",Dublin 4,Dublin,460000.00,No,No,Second-Hand Dwelling house /Apartment,
02/10/2018,"9 KELLYS BAY ROCKS, SKERRIES, DUBLIN",,Dublin,365000.00,No,No,Second-Hand Dwelling house /Apartment,
02/10/2018,"9 THE RISE, HUNTERS RUN, CLONEE DUBLIN 15",Dublin 15,Dublin,325000.00,No,No,Second-Hand Dwelling house /Apartment,
02/10/2018,"9 WANFORD CLOSE, KILLINEY, DUBLIN",,Dublin,550000.00,No,No,Second-Hand Dwelling house /Apartment,
02/10/2018,"92 HOWTH RD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,750000.00,No,No,Second-Hand Dwelling house /Apartment,
02/10/2018,"99 KILCRONAN AVE, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,239000.00,No,No,Second-Hand Dwelling house /Apartment,
02/10/2018,"APT 22, ALEN HALL, BELGARD SQ",Dublin 24,Dublin,231000.00,No,No,Second-Hand Dwelling house /Apartment,
02/10/2018,"CLANABER, TORCA RD, DALKEY",,Dublin,1250000.00,No,No,Second-Hand Dwelling house /Apartment,
02/10/2018,"FINISTERE BUNGALOW, LOWER MAIN ST, RUSH",,Dublin,200000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"1 LANDALE LAWNS, TALLAGHT, DUBLIN 24",,Dublin,245000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"1 Somerton Grove, Newcastle Road, Lucan",,Dublin,292035.40,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
03/10/2018,"108 CABRA PARK, PHIBSBORO, DUBLIN 7",Dublin 7,Dublin,290000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"11 Camden Avenue, Royal Canal Park, Ratoath Road",Dublin 15,Dublin,409691.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres
03/10/2018,"11 MOUNT EUSTACE DR, TYRRELSTOWN, DUBLIN 15",Dublin 15,Dublin,250000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"113 SHANLISS AVE, SANTRY, DUBLIN 9",Dublin 9,Dublin,130000.00,Yes,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"11Shackelton Glen, Shackelton Park, Lucan",,Dublin,334801.76,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
03/10/2018,"12 GANDON HOUSE, CUSTOM HOUSE SQ, MAYOR ST DUBLIN 1",Dublin 1,Dublin,585000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"13 ST. PATRICK'S VILLAS, RINGSEND, DUBLIN 4",,Dublin,135000.00,Yes,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"13 THE GREEN, STATION MANOR, STATION ROAD",Dublin 2,Dublin,431718.06,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
03/10/2018,"15 LAMBAY VIEW, SKERRIES RD, RUSH",,Dublin,390000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"15 Shackleton Drive, Shackleton Park, Lucan",,Dublin,325991.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
03/10/2018,"15 The Hall, Scholarstown Wood, Scholarstown Road",Dublin 16,Dublin,495000.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
03/10/2018,"16 Somerton Green, Newcastle Road, Lucan",,Dublin,303963.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
03/10/2018,"17 Shackleton Glen, Shackleton Park, Lucan",,Dublin,295153.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
03/10/2018,"17 WOODFORD GROVE, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,120000.00,Yes,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"18 MOUNT EAGLE GROVE, LEOPARDSTOWN HEIGHTS, DUBLIN 18",Dublin 18,Dublin,455000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"1SMYTHS GARDENS, YORK RD, DUN LOAGHAIRE",,Dublin,345000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"2 DRYNAM RISE, DRYNAM HALL, KINSEALY",,Dublin,312500.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"2 FINNSVALE, FINNSTOWN CLOISTERS, LUCAN",,Dublin,335000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"2 Longview Court, Millers Glen, Swords",,Dublin,295154.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
03/10/2018,"20 CLARE STREET, DUBLIN 2, DUBLIN",Dublin 2,Dublin,468000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"207 Llanduff Terrace, Merrion Road, Elm Park",Dublin 4,Dublin,918000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"223 NORTH CIRCULAR RD, DUBLIN 1, DUBLIN",Dublin 7,Dublin,550000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"23 Eustace Court, Cualanor, Upper Glenageary Road",,Dublin,418503.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
03/10/2018,"236 PREMIER SQ, FINGLAS RD, DUBLIN 11",Dublin 11,Dublin,175000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"27LINNETSFIELD RISE, CASTAHEANEY, DUBLIN 15",Dublin 15,Dublin,231000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"31 EATON CLOSE, RATHCOOLE, CO. DUBLIN",,Dublin,180000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"319 GLENVIEW PARK, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,275000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"39 THE CRESCENT, BODEN PARK, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,237500.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"4 GARRISTOWN ORCHARD, GARRISTOWN",,Dublin,387665.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres
03/10/2018,"4 The Close, Citywest Village, Citywest",Dublin 24,Dublin,330396.48,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
03/10/2018,"44 LANDALE LAWNS, SPRINGFIELD, TALLAGHT",Dublin 24,Dublin,260000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"44 THE RAMPARTS, BRAY RD, CABINTEELY",Dublin 18,Dublin,294000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"4. St. Pancras Avenue, Mount Tallant Avenue, Terenure",Dublin 6w,Dublin,766519.82,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
03/10/2018,"5 The Drive, Aylmer heath, Newcastle",,Dublin,323348.02,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres
03/10/2018,"5 White Pines Court, Stocking Avenue, Rathfarnham",Dublin 16,Dublin,378854.62,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
03/10/2018,"51 UPPER CROSS RD, RIALTO, DUBLIN 8",Dublin 8,Dublin,542000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"53 FAIRVIEW STRAND, FAIRVIEW, DUBLIN 3",Dublin 3,Dublin,440000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"573 NORTH CIRCULAR RD, DUBLIN 1, DUBLIN",Dublin 3,Dublin,660000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"58 DEVENISH RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,310000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"6  Larkfield Way, Clay Farm, Leopardstown",Dublin 18,Dublin,511013.22,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
03/10/2018,"6 KELLYS BAY TOWER, SKERRIES, DUBLIN",,Dublin,395000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"61 THE CLOSE, ORLYNN PARK, LUSK",,Dublin,275000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"64 THORNFIELD SQ, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,115000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"65 ST JAMESS WOODS, SOUTH CIRCULAR RD, KILMAINHAM DUBLIN 8",Dublin 8,Dublin,310000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"69 BEVERTON COURT, DONABATE, DUBLIN",,Dublin,167500.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"7 BEREHAVEN PLACE, HOWTH RD, RAHENY DUBLIN 5",Dublin 5,Dublin,427000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"7 COOLATREE RD, BEAUMONT, DUBLIN9",,Dublin,300000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"72 SOUTHMEDE, BALLINTEER RD, DUNDRUM DUBLIN 16",Dublin 16,Dublin,495000.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
03/10/2018,"81 FAIRVIEW CLOSE, RICHMOND AVE, FAIRVIEW DUBLIN 3",Dublin 3,Dublin,228000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"88 CABRA PARK, PHIBSBORO, DUBLIN 7",Dublin 7,Dublin,310000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"9 WILLOW COURT, GREENPARK, CLONDALKIN",Dublin 22,Dublin,259000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"90 Bishops Gate, Enniskerry Road, Kilternan",Dublin 18,Dublin,497797.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
03/10/2018,"APT 12 EL PINAR, KILGOBBIN RD, STEPASIDE",Dublin 18,Dublin,387000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"APT 4, GREENFIELD MANOR, GREENFIELD PARK DUBLIN 4",Dublin 4,Dublin,307500.00,Yes,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"APT 54, BELFIELD PARK, STILLORGAN RD",,Dublin,400000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"APT 67 BLOCK 4 ANNALY GROVE, ONGAR LODGE, CLONSILLA",Dublin 15,Dublin,229000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"APT 6, LEADER HALL, BOOTERSTOWN AVE",,Dublin,490000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"APT 8 VALENTIA HOUSE, 457 NORTH CIRCULAR RD, DUBLIN",Dublin 7,Dublin,250000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"SILVERDALE, MAIN ST, MALAHIDE",,Dublin,2200000.00,No,No,Second-Hand Dwelling house /Apartment,
03/10/2018,"Stormanstown Hall, Ballymun",Dublin 9,Dublin,11000000.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
04/10/2018,"101 CONNAUGHT ST, PHIBSBOROUGH, DUBLIN 7",Dublin 7,Dublin,660000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"12 MILL PARK, OLD NANGOR RD, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,240000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"12 ST JOSEPH ST, NORTH CIRCULAR RD, DUBLIN 7",Dublin 7,Dublin,390000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"13 Grange Hill, Rathfarnham",,Dublin,712500.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
04/10/2018,"13 IMAAL RD, CABRA, DUBLIN 7",Dublin 7,Dublin,325000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"13 WALKINSTOWN DRIVE, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,420000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"14 CHURCH VIEW, GREEN PARK, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,305000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"149 THE PLAZA, MAIN ST, BALLYMUN DUBLIN 9",Dublin 11,Dublin,164000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"16 The Hall, Scholarstown Wood, Scholarstown Road",,Dublin,490000.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
04/10/2018,"164 DUNLUCE RD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,661000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"164 VERNON AVENUE, CLONTARF, DUBLIN 3",Dublin 3,Dublin,710000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"17 THE ELM, ROCKFIELD, DUNDRUM",Dublin 16,Dublin,625000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"18 Taylor Hill Walk, Naul Road, Balbriggan",,Dublin,251101.32,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
04/10/2018,"18 THE ELM, ROCKFIELD, DUNDRUM",,Dublin,600000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"2 GRANITE HALL, DUN LAOGHAIRE, CO DUBLIN",,Dublin,805000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"2 RICHVIEW VILLAS, CLONSKEAGH, DUBLIN 14",Dublin 14,Dublin,927500.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"20 Barnwell Place, Barnwell, Hansfield",Dublin 15,Dublin,281937.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
04/10/2018,"20 HOLLYWELL PARK, HOLLYWELL FELTRIM ROAD, SWORDS",,Dublin,210000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"21 Cuil Duin Way, Cuil Duin, Citywest",Dublin 24,Dublin,281938.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
04/10/2018,"22 ASHWORTH PLACE, HAROLDS CROSS, DUBLIN 6",Dublin 6,Dublin,330000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"22 ENNIS HOUSE, CLARE VILLAGE, CLAREHALL DUBLIN 17",Dublin 17,Dublin,228000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"22 OAKDALE CLOSE, BALLYCULLEN, DUBLIN",Dublin 24,Dublin,386000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"23 WILLSBOROUGH APTS, CLONSHAUGH RD, DUBLIN 17",Dublin 17,Dublin,141000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"244 MERRION RD, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,925000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"26 Blackberry Hill, Carrickmines, Dublin 18",,Dublin,629955.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres
04/10/2018,"27 Somerton Avenue, Newcastle Road, Lucan",,Dublin,396475.77,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
04/10/2018,"29 RATHLYON PARK, BALLYCULLEN, DUBLIN 24",Dublin 24,Dublin,415000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"29 SEABURY, SYDNEY PARADE AVE, SANDYMOUNT DUBLIN 4",Dublin 4,Dublin,475000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"34 St. Helen's Avenue, St. Helens, Adamstown",,Dublin,255506.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
04/10/2018,"36 St  Helen's Avenue, St Helen's, Adamstown",,Dublin,255506.60,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
04/10/2018,"37 DALETREE VIEW, BALLYCULLEN, DUBLIN 24",Dublin 24,Dublin,367000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"41 RATHLYON GROVE, BALLYCULLEN, DUBLIN 24",Dublin 24,Dublin,570000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"42 ARD RIGH RD, ARBOUR HILL, DUBLIN 7",Dublin 7,Dublin,340000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"43 BELMONT AVENUE, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,1110000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"5 Cuil Duin Way, Cuil Duin, Citywest",Dublin 24,Dublin,281938.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
04/10/2018,"52 MAPLE AVENUE, BALLYBRACK, CO DUBLIN",Dublin 15,Dublin,180000.00,Yes,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"52 PARKLANDS COURT, BALLYCULLEN, DUBLIN 24",Dublin 24,Dublin,253000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"55 ST PETERS RD, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,360000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"56 St Helen's Avenue, St Helen's, Adamstown",,Dublin,264317.18,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
04/10/2018,"57 FOXROCK MANOR, FOXROCK, DUBLIN 18",Dublin 18,Dublin,1030000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"59 AMBERVALE, COOKSTOWN, TALLAGHT",,Dublin,296000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"59 Tullyhall Drive, Lucan",,Dublin,295154.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
04/10/2018,"6 NORTHBROOK AVE LOWER, NORTH STRAND, DUBLIN 3",Dublin 3,Dublin,470000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"63 LANESBOURAGH SQUARE, ST MARGARETS, FINGLAS",,Dublin,180000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"66 TRIMBLESTON, GOATSTOWN RD, CLONSKEAGH DUBLIN 14",Dublin 14,Dublin,450000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"67 RED ARCHES AVE, THE COAST, BALDOYLE DUBLIN 13",Dublin 13,Dublin,300000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"7 PEYTON DR, STONEY LANE, RATHCOOLE",Dublin 24,Dublin,340000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"76 CEDARBROOK AVE, CHERRYORCHARD, DUBLIN 10",Dublin 10,Dublin,41849.33,Yes,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"76 CEDARBROOK AVE, CHERRYORCHARD, DUBLIN 10",Dublin 10,Dublin,185000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"8A AVALON, BURROW ROAD, SUTTON",Dublin 13,Dublin,410000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"8A FITZWILLIAM COURT, WINTON RD, DUBLIN 6",Dublin 6,Dublin,200000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"98 TEMPLEVILLE RD, TEMPLEOGUE, DUBLIN 6W",,Dublin,673000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"APT 21 THE GRANARY, LONGS PLACE, DUBLIN 8",Dublin 8,Dublin,295000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"APT 69 WOLFTONE ST, DUBLIN 1, DUBLIN",Dublin 1,Dublin,235000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"APT 9, PALMERSTOWN SQ, PALMERSTOWN DUBLIN 20",Dublin 20,Dublin,219000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"FLAT 1, 16 ADDISON ROAD, FAIRVIEW",Dublin 3,Dublin,460000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"UNIT 3 3 CARRICK TERRACE, SOUTH CIRCULAR RD, RIALTO DUBLIN 8",Dublin 8,Dublin,420000.00,No,No,Second-Hand Dwelling house /Apartment,
04/10/2018,"WAVECREST, NORTH BEACH, SKERRIES",,Dublin,1500000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"1  CASTLECHUTCH DRIVE, NEWCASTLE",,Dublin,330396.48,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
05/10/2018,"1 BLOOMFIELD PARK, PORTOBELLO, DUBLIN 8",Dublin 8,Dublin,530000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"1 Castlechurch Avenue, Newcastle",,Dublin,290749.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
05/10/2018,"1 TEMPLE HALL, PARNELL ST, DUBLIN 1",Dublin 1,Dublin,215000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"10 White Pines Drive, Stocking Avenue, Rathfarnham",Dublin 16,Dublin,422909.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
05/10/2018,"12 BELLEVUE PARK, BLACKROCK, DUBLIN 4",,Dublin,1005000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"128 WOODVIEW HEIGHTS, LUCAN, DUBLIN",,Dublin,286000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"129 DRUMNIGH WOOD, DRUMNIGH RD, PORTMARNOCK",Dublin 13,Dublin,600000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"13 MCDOWELL AVE, CEANNT FORT, KILMAINHAM DUBLIN 8",Dublin 8,Dublin,406500.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"13 THE CRESCENT, BINN EADAIR VIEW, SUTTON DUBLIN 13",Dublin 13,Dublin,435000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"137 DRUMNIGH WOOD, PORTMARNOCK, DUBLIN",Dublin 13,Dublin,785000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"14 HUNTERS COURT, BALLYCULLEN, DUBLIN 24",Dublin 24,Dublin,390000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"14 ST RONANS DR, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,229000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"15 CHELMSFORD LANE, RANELAGH, DUBLIN 6",Dublin 6,Dublin,425000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"15 OAKDALE PARK, BALLYCULLEN, DUBLIN 24",Dublin 24,Dublin,420000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"15A THE BEECHES, STRAND RD, SUTTON DUBLIN 13",Dublin 13,Dublin,2000000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"16 FOXHILL GREEN, BALDOYLE, DUBLIN 13",Dublin 13,Dublin,325000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"16 MILLTOWN HILL, MILLTOWN, DUBLIN 6",,Dublin,305000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"16 MOUNT ANVILLE PARK, GOATSTOWN, DUBLIN 14",Dublin 14,Dublin,1185000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"167 PARK AVE, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,702000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"169 EDENMORE CRESCENT, RAHENY, DUBLIN 5",Dublin 5,Dublin,328000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"169 SHANLISS RD, SANTRY, DUBLIN 9",Dublin 9,Dublin,320000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"17 Shackleton Drive, Shackleton Park, Lucan",,Dublin,334801.00,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
05/10/2018,"174 BRACKEN HILL, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,295000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"18 GLENBOURNE CRSNT, LEOPARDSTOWN VALLEY, DUBLIN 18",,Dublin,540000.00,No,No,Second-Hand Dwelling house /Apartment,
05/10/2018,"19 CARRICKHILL HEIGHTS, PORTMARNOCK, DUBLIN",Dublin 13,Dublin,750000.00,No,No,Second-Hand Dwelling house /Apartment,
